;;;;;;;;;;
Pais_Zona;Ano;Mes;Dia;Porcentagem_Internet;Velocidade_Internet_Mbps;Alfabetizacao_digital;Uso_Internet_movel_GB;5G_disponivel;Latitude;Longitude
Indonésia:Rural;2014;12;1;21,236;27,654;;1,872;0;-0,7893;113,9213
Indonésia:Rural;2015;1;1;23,76;28;;1,93166666666667;0;-0,7893;113,9213
Indonésia:Rural;2015;2;1;23,854;28,283;;1,971;0;-0,7893;113,9213
Indonésia:Rural;2015;3;1;23,84875;28,56875;;2,005;0;-0,7893;113,9213
Indonésia:Rural;2015;4;1;23,7177777777778;28,8266666666667;;2,00222222222222;0;-0,7893;113,9213
Indonésia:Rural;2015;5;1;23,7557142857143;29,1342857142857;;2,04714285714286;0;-0,7893;113,9213
Indonésia:Rural;2015;6;1;23,936;29,416;;2,052;0;-0,7893;113,9213
Indonésia:Rural;2015;7;1;23,8463636363636;29,7281818181818;;2,08727272727273;0;-0,7893;113,9213
Indonésia:Rural;2015;8;1;23,8322222222222;30,0822222222222;;2,12111111111111;0;-0,7893;113,9213
Indonésia:Rural;2015;9;1;23,8418181818182;30,3318181818182;;2,15636363636364;0;-0,7893;113,9213
Indonésia:Rural;2015;10;1;23,8333333333333;30,5866666666667;;2,18833333333333;0;-0,7893;113,9213
Indonésia:Rural;2015;11;1;23,8011111111111;30,97;;2,22222222222222;0;-0,7893;113,9213
Indonésia:Rural;2015;12;1;23,866;31,149;;2,23;0;-0,7893;113,9213
Indonésia:Rural;2016;1;1;27,887;31,501;;2,245;0;-0,7893;113,9213
Indonésia:Rural;2016;2;1;27,975;31,80875;;2,315;0;-0,7893;113,9213
Indonésia:Rural;2016;3;1;27,9192307692308;32,0938461538462;;2,32846153846154;0;-0,7893;113,9213
Indonésia:Rural;2016;4;1;27,922;32,386;;2,356;0;-0,7893;113,9213
Indonésia:Rural;2016;5;1;28,0166666666667;32,57;;2,39666666666667;0;-0,7893;113,9213
Indonésia:Rural;2016;6;1;27,6988888888889;32,9133333333333;;2,39666666666667;0;-0,7893;113,9213
Indonésia:Rural;2016;7;1;28,0828571428571;33,2414285714286;;2,44214285714286;0;-0,7893;113,9213
Indonésia:Rural;2016;8;1;28,1157142857143;33,4942857142857;;2,45285714285714;0;-0,7893;113,9213
Indonésia:Rural;2016;9;1;27,9375;33,8233333333333;;2,5125;0;-0,7893;113,9213
Indonésia:Rural;2016;10;1;27,98625;34,1025;;2,49875;0;-0,7893;113,9213
Indonésia:Rural;2016;11;1;28,0828571428571;34,4414285714286;;2,58;0;-0,7893;113,9213
Indonésia:Rural;2016;12;1;27,84;34,7209090909091;;2,60272727272727;0;-0,7893;113,9213
Indonésia:Rural;2017;1;1;32,1822222222222;35,0133333333333;;2,62222222222222;0;-0,7893;113,9213
Indonésia:Rural;2017;2;1;32,28375;35,31625;;2,65375;0;-0,7893;113,9213
Indonésia:Rural;2017;3;1;32,2164285714286;35,5807142857143;;2,66428571428571;0;-0,7893;113,9213
Indonésia:Rural;2017;4;1;32,2322222222222;35,8411111111111;;2,69;0;-0,7893;113,9213
Indonésia:Rural;2017;5;1;31,9672727272727;36,1145454545455;;2,71454545454545;0;-0,7893;113,9213
Indonésia:Rural;2017;6;1;32,1628571428571;36,4185714285714;;2,75;0;-0,7893;113,9213
Indonésia:Rural;2017;7;1;32,1081818181818;36,6981818181818;;2,78818181818182;0;-0,7893;113,9213
Indonésia:Rural;2017;8;1;32,2111111111111;37,0388888888889;;2,83166666666667;0;-0,7893;113,9213
Indonésia:Rural;2017;9;1;32,2483333333333;37,3816666666667;;2,85833333333333;0;-0,7893;113,9213
Indonésia:Rural;2017;10;1;32,2581818181818;37,62;;2,88272727272727;0;-0,7893;113,9213
Indonésia:Rural;2017;11;1;32,235;37,872;;2,894;0;-0,7893;113,9213
Indonésia:Rural;2017;12;1;32,1518181818182;38,2045454545455;;2,95636363636364;0;-0,7893;113,9213
Indonésia:Rural;2018;1;1;36,1122222222222;38,4422222222222;;2,97222222222222;0;-0,7893;113,9213
Indonésia:Rural;2018;2;1;36,16875;38,79125;;2,99625;0;-0,7893;113,9213
Indonésia:Rural;2018;3;1;36,2222222222222;39,0822222222222;;3,02111111111111;0;-0,7893;113,9213
Indonésia:Rural;2018;4;1;36,1123076923077;39,3530769230769;;3,05;0;-0,7893;113,9213
Indonésia:Rural;2018;5;1;36,2285714285714;39,6328571428571;;3,07857142857143;0;-0,7893;113,9213
Indonésia:Rural;2018;6;1;36,138;39,912;;3,118;0;-0,7893;113,9213
Indonésia:Rural;2018;7;1;36,288;40,25;;3,134;0;-0,7893;113,9213
Indonésia:Rural;2018;8;1;35,872;40,544;;3,162;0;-0,7893;113,9213
Indonésia:Rural;2018;9;1;36,15875;40,84;;3,1925;0;-0,7893;113,9213
Indonésia:Rural;2018;10;1;36,1064285714286;41,125;;3,23285714285714;0;-0,7893;113,9213
Indonésia:Rural;2018;11;1;36,07625;41,4325;;3,2425;0;-0,7893;113,9213
Indonésia:Rural;2018;12;1;36,218;41,721;;3,296;0;-0,7893;113,9213
Indonésia:Rural;2019;1;1;39,6772727272727;42,0072727272727;;3,32818181818182;0;-0,7893;113,9213
Indonésia:Rural;2019;2;1;39,85625;42,2625;;3,345;0;-0,7893;113,9213
Indonésia:Rural;2019;3;1;39,8183333333333;42,5066666666667;;3,35833333333333;0;-0,7893;113,9213
Indonésia:Rural;2019;4;1;39,865;42,886;;3,412;0;-0,7893;113,9213
Indonésia:Rural;2019;5;1;39,841;43,135;;3,444;0;-0,7893;113,9213
Indonésia:Rural;2019;6;1;39,878;43,471;;3,455;0;-0,7893;113,9213
Indonésia:Rural;2019;7;1;39,8414285714286;43,6928571428571;;3,49571428571429;0;-0,7893;113,9213
Indonésia:Rural;2019;8;1;39,8871428571429;44,0685714285714;;3,53428571428571;0;-0,7893;113,9213
Indonésia:Rural;2019;9;1;39,7383333333333;44,2925;;3,5525;0;-0,7893;113,9213
Indonésia:Rural;2019;10;1;39,713;44,63;;3,575;0;-0,7893;113,9213
Indonésia:Rural;2019;11;1;39,6509090909091;44,8945454545455;;3,60909090909091;0;-0,7893;113,9213
Indonésia:Rural;2019;12;1;39,718;45,2;;3,658;0;-0,7893;113,9213
Indonésia:Rural;2020;1;1;49,5009090909091;45,4972727272727;;3,66;0;-0,7893;113,9213
Indonésia:Rural;2020;2;1;49,4957142857143;45,7714285714286;;3,69785714285714;0;-0,7893;113,9213
Indonésia:Rural;2020;3;1;49,5475;46,1;;3,72625;0;-0,7893;113,9213
Indonésia:Rural;2020;4;1;49,24625;46,34;;3,75875;0;-0,7893;113,9213
Indonésia:Rural;2020;5;1;49,32;46,6354545454545;;3,77636363636364;0;-0,7893;113,9213
Indonésia:Rural;2020;6;1;49,6128571428571;46,9557142857143;;3,82285714285714;0;-0,7893;113,9213
Indonésia:Rural;2020;7;1;49,466;47,228;;3,853;0;-0,7893;113,9213
Indonésia:Rural;2020;8;1;49,5671428571429;47,5942857142857;;3,88428571428571;0;-0,7893;113,9213
Indonésia:Rural;2020;9;1;49,529;47,823;;3,889;0;-0,7893;113,9213
Indonésia:Rural;2020;10;1;49,4675;48,085;;3,93375;0;-0,7893;113,9213
Indonésia:Rural;2020;11;1;49,57125;48,38;;3,965;0;-0,7893;113,9213
Indonésia:Rural;2020;12;1;49,425;48,71375;;4,00125;0;-0,7893;113,9213
Indonésia:Rural;2021;1;1;45,7966666666667;48,9833333333333;;4,00333333333333;0;-0,7893;113,9213
Indonésia:Rural;2021;2;1;45,8111111111111;49,3144444444444;;4,03666666666667;0;-0,7893;113,9213
Indonésia:Rural;2021;3;1;45,797;49,554;;4,083;0;-0,7893;113,9213
Indonésia:Rural;2021;4;1;45,6877777777778;49,8433333333333;;4,08111111111111;0;-0,7893;113,9213
Indonésia:Rural;2021;5;1;45,935;50,1266666666667;;4,135;0;-0,7893;113,9213
Indonésia:Rural;2021;6;1;45,7775;50,4675;;4,15;0;-0,7893;113,9213
Indonésia:Rural;2021;7;1;45,7814285714286;50,7242857142857;;4,16714285714286;0;-0,7893;113,9213
Indonésia:Rural;2021;8;1;45,679;51,004;;4,201;0;-0,7893;113,9213
Indonésia:Rural;2021;9;1;45,6228571428571;51,36;;4,26142857142857;0;-0,7893;113,9213
Indonésia:Rural;2021;10;1;45,764;51,606;;Nao disponivel;0;-0,7893;113,9213
Indonésia:Rural;2021;11;1;45,8542857142857;51,9914285714286;;4,30714285714286;0;-0,7893;113,9213
Indonésia:Rural;2021;12;1;45,7328571428571;52,2528571428571;;4,34571428571429;0;-0,7893;113,9213
Indonésia:Rural;2022;1;1;47,967;52,498;;4,358;0;-0,7893;113,9213
Indonésia:Rural;2022;2;1;48,095;52,7216666666667;;4,39666666666667;0;-0,7893;113,9213
Indonésia:Rural;2022;3;1;48,07;53,0571428571429;;4,41428571428571;0;-0,7893;113,9213
Indonésia:Rural;2022;4;1;48,0866666666667;53,3425;;4,4375;0;-0,7893;113,9213
Indonésia:Rural;2022;5;1;48,1011111111111;53,6466666666667;;4,49888888888889;0;-0,7893;113,9213
Indonésia:Rural;2022;6;1;48,03375;53,89875;;4,4925;0;-0,7893;113,9213
Indonésia:Rural;2022;7;1;47,9128571428571;54,18;;4,54;0;-0,7893;113,9213
Indonésia:Rural;2022;8;1;47,9911111111111;54,5233333333333;;4,56888888888889;0;-0,7893;113,9213
Indonésia:Rural;2022;9;1;47,9481818181818;54,8054545454545;;4,59545454545455;0;-0,7893;113,9213
Indonésia:Rural;2022;10;1;48,049;55,116;;4,619;0;-0,7893;113,9213
Indonésia:Rural;2022;11;1;48,15;55,355;;4,651;0;-0,7893;113,9213
Indonésia:Rural;2022;12;1;48,05;55,6925;;Nao disponivel;0;-0,7893;113,9213
Indonésia:Rural;2023;1;1;49,99875;56,06125;;4,7125;0;-0,7893;113,9213
Indonésia:Rural;2023;2;1;49,831;56,297;;4,76;0;-0,7893;113,9213
Indonésia:Rural;2023;3;1;49,8863636363636;56,5236363636364;;4,78181818181818;0;-0,7893;113,9213
Indonésia:Rural;2023;4;1;49,87875;56,88625;;4,81875;0;-0,7893;113,9213
Indonésia:Rural;2023;5;1;49,8655555555556;57,1322222222222;;4,81111111111111;0;-0,7893;113,9213
Indonésia:Rural;2023;6;1;49,8828571428571;57,4085714285714;;4,85571428571429;0;-0,7893;113,9213
Indonésia:Rural;2023;7;1;49,4971428571429;57,6957142857143;;4,89285714285714;0;-0,7893;113,9213
Indonésia:Rural;2023;8;1;49,83;57,991;;4,929;0;-0,7893;113,9213
Indonésia:Rural;2023;9;1;49,7983333333333;58,325;;4,93333333333333;0;-0,7893;113,9213
Indonésia:Rural;2023;10;1;49,8675;58,5791666666667;;4,98333333333333;0;-0,7893;113,9213
Indonésia:Rural;2023;11;1;49,9585714285714;58,8942857142857;;5,01;0;-0,7893;113,9213
Indonésia:Rural;2023;12;1;49,7018181818182;59,1418181818182;;5,04636363636364;0;-0,7893;113,9213
Indonésia:Rural;2024;1;1;51,2857142857143;59,5114285714286;;5,08;0;-0,7893;113,9213
Indonésia:Rural;2024;2;1;51,3827272727273;59,8018181818182;;5,11181818181818;0;-0,7893;113,9213
Indonésia:Rural;2024;3;1;51,236;60,062;;5,137;0;-0,7893;113,9213
Indonésia:Rural;2024;4;1;51,21;60,3583333333333;;5,13166666666667;0;-0,7893;113,9213
Indonésia:Rural;2024;5;1;51,3842857142857;60,6671428571429;;5,16142857142857;0;-0,7893;113,9213
Indonésia:Rural;2024;6;1;51,2788888888889;60,9611111111111;;5,22222222222222;0;-0,7893;113,9213
Indonésia:Rural;2024;7;1;51,3266666666667;61,2183333333333;;5,24555555555556;0;-0,7893;113,9213
Indonésia:Rural;2024;8;1;51,3133333333333;61,6066666666667;;5,26333333333333;0;-0,7893;113,9213
Indonésia:Rural;2024;9;1;51,3616666666667;61,7816666666667;;5,3;0;-0,7893;113,9213
Indonésia:Rural;2024;10;1;51,3414285714286;62,1485714285714;;5,32428571428571;0;-0,7893;113,9213
Indonésia:Rural;2024;11;1;51,329;62,404;;5,354;0;-0,7893;113,9213
Indonésia:Rural;2024;12;1;51,277;62,733;;5,399;0;-0,7893;113,9213
Indonésia:Rural;2025;1;1;52,435;63,01;;5,415;0;-0,7893;113,9213
Indonésia:Rural;2025;2;1;52,373;63,256;;5,43;0;-0,7893;113,9213
Indonésia:Rural;2025;3;1;52,4916666666667;63,5483333333333;;5,485;0;-0,7893;113,9213
Indonésia:Rural;2025;4;1;52,6955555555556;63,8266666666667;;5,48222222222222;0;-0,7893;113,9213
Indonésia:Rural;2025;5;1;52,79;64,1525;;5,5375;0;-0,7893;113,9213
Indonésia:Rural;2025;6;1;52,5575;64,3;;5,5425;0;-0,7893;113,9213
Indonésia:Urbana;2010;1;1;14,7591666666667;19,52125;;0,32375;0;-0,7893;113,9213
Indonésia:Urbana;2010;2;1;14,7826315789474;20,0126315789474;;0,357368421052632;0;-0,7893;113,9213
Indonésia:Urbana;2010;3;1;14,7882608695652;20,5208695652174;;0,427826086956522;0;-0,7893;113,9213
Indonésia:Urbana;2010;4;1;14,895;21,095;;0,487222222222222;0;-0,7893;113,9213
Indonésia:Urbana;2010;5;1;14,82625;21,6554166666667;;0,502916666666667;0;-0,7893;113,9213
Indonésia:Urbana;2010;6;1;14,8077272727273;22,1836363636364;;0,59;0;-0,7893;113,9213
Indonésia:Urbana;2010;7;1;14,6765217391304;22,7178260869565;;0,621304347826087;0;-0,7893;113,9213
Indonésia:Urbana;2010;8;1;14,7282608695652;23,2686956521739;;0,687391304347826;0;-0,7893;113,9213
Indonésia:Urbana;2010;9;1;14,714;23,8615;;0,756;0;-0,7893;113,9213
Indonésia:Urbana;2010;10;1;14,7280952380952;24,38;;0,747142857142857;0;-0,7893;113,9213
Indonésia:Urbana;2010;11;1;14,6641666666667;24,9004166666667;;0,84625;0;-0,7893;113,9213
Indonésia:Urbana;2010;12;1;14,5066666666667;25,4552380952381;;0,90952380952381;0;-0,7893;113,9213
Indonésia:Urbana;2011;1;1;18,9441666666667;25,9675;;0,957916666666667;0;-0,7893;113,9213
Indonésia:Urbana;2011;2;1;18,8768421052632;26,5284210526316;;1,00421052631579;0;-0,7893;113,9213
Indonésia:Urbana;2011;3;1;19,0091666666667;27,0608333333333;;1,05791666666667;0;-0,7893;113,9213
Indonésia:Urbana;2011;4;1;18,97;27,5622727272727;;1,12454545454545;0;-0,7893;113,9213
Indonésia:Urbana;2011;5;1;19,1652380952381;28,1638095238095;;1,18904761904762;0;-0,7893;113,9213
Indonésia:Urbana;2011;6;1;18,8908695652174;28,6895652173913;;1,23478260869565;0;-0,7893;113,9213
Indonésia:Urbana;2011;7;1;19,0663636363636;29,2381818181818;;1,28227272727273;0;-0,7893;113,9213
Indonésia:Urbana;2011;8;1;19,03;29,7304761904762;;1,35428571428571;0;-0,7893;113,9213
Indonésia:Urbana;2011;9;1;18,9361904761905;30,2933333333333;;1,3752380952381;0;-0,7893;113,9213
Indonésia:Urbana;2011;10;1;18,846;30,8452;;1,4444;0;-0,7893;113,9213
Indonésia:Urbana;2011;11;1;18,9875;31,4065;;1,4995;0;-0,7893;113,9213
Indonésia:Urbana;2011;12;1;18,8866666666667;31,945;;1,57041666666667;0;-0,7893;113,9213
Indonésia:Urbana;2012;1;1;24,1941176470588;32,4611764705882;;1,61117647058824;0;-0,7893;113,9213
Indonésia:Urbana;2012;2;1;24,1655;33,0455;;1,6695;0;-0,7893;113,9213
Indonésia:Urbana;2012;3;1;24,1852380952381;33,6104761904762;;1,73380952380952;0;-0,7893;113,9213
Indonésia:Urbana;2012;4;1;23,945;34,0855555555556;;1,77055555555556;0;-0,7893;113,9213
Indonésia:Urbana;2012;5;1;24,108;34,6196;;1,8048;0;-0,7893;113,9213
Indonésia:Urbana;2012;6;1;24,0741666666667;35,1941666666667;;1,88541666666667;0;-0,7893;113,9213
Indonésia:Urbana;2012;7;1;23,8603846153846;35,7296153846154;;1,92384615384615;0;-0,7893;113,9213
Indonésia:Urbana;2012;8;1;24,0657894736842;36,2531578947368;;1,99210526315789;0;-0,7893;113,9213
Indonésia:Urbana;2012;9;1;24,08;36,8282608695652;;2,04565217391304;0;-0,7893;113,9213
Indonésia:Urbana;2012;10;1;24,0888888888889;37,3216666666667;;2,11944444444444;0;-0,7893;113,9213
Indonésia:Urbana;2012;11;1;24,1395;37,916;;2,1835;0;-0,7893;113,9213
Indonésia:Urbana;2012;12;1;24,1276;38,4552;;2,1984;0;-0,7893;113,9213
Indonésia:Urbana;2013;1;1;29,9272727272727;39,0063636363636;;2,26727272727273;0;-0,7893;113,9213
Indonésia:Urbana;2013;2;1;30,0442105263158;39,5252631578947;;2,31;0;-0,7893;113,9213
Indonésia:Urbana;2013;3;1;30,08;40,0105;;2,36;0;-0,7893;113,9213
Indonésia:Urbana;2013;4;1;30,1136842105263;40,5994736842105;;2,43052631578947;0;-0,7893;113,9213
Indonésia:Urbana;2013;5;1;30,1045454545455;41,1690909090909;;2,46545454545455;0;-0,7893;113,9213
Indonésia:Urbana;2013;6;1;30,0568421052632;41,7073684210526;;2,53263157894737;0;-0,7893;113,9213
Indonésia:Urbana;2013;7;1;29,9404;42,2092;;2,6072;0;-0,7893;113,9213
Indonésia:Urbana;2013;8;1;30,0804761904762;42,7719047619048;;2,65285714285714;0;-0,7893;113,9213
Indonésia:Urbana;2013;9;1;30,0994736842105;43,3073684210526;;2,70421052631579;0;-0,7893;113,9213
Indonésia:Urbana;2013;10;1;30,1839130434783;43,8386956521739;;2,76913043478261;0;-0,7893;113,9213
Indonésia:Urbana;2013;11;1;30,0633333333333;44,4357142857143;;2,84714285714286;0;-0,7893;113,9213
Indonésia:Urbana;2013;12;1;29,9255555555556;45,0177777777778;;2,88;0;-0,7893;113,9213
Indonésia:Urbana;2014;1;1;39,3825;45,5075;;2,93291666666667;0;-0,7893;113,9213
Indonésia:Urbana;2014;2;1;39,43;46,0185714285714;;2,97;0;-0,7893;113,9213
Indonésia:Urbana;2014;3;1;39,4813043478261;46,5265217391304;;3,01;0;-0,7893;113,9213
Indonésia:Urbana;2014;4;1;39,32;47,058;;3,06;0;-0,7893;113,9213
Indonésia:Urbana;2014;5;1;39,4866666666667;47,585;;3,14111111111111;0;-0,7893;113,9213
Indonésia:Urbana;2014;6;1;39,4340909090909;48,1822727272727;;3,19772727272727;0;-0,7893;113,9213
Indonésia:Urbana;2014;7;1;39,3816666666667;48,7072222222222;;3,22666666666667;0;-0,7893;113,9213
Indonésia:Urbana;2014;8;1;39,5437037037037;49,2855555555556;;3,30222222222222;0;-0,7893;113,9213
Indonésia:Urbana;2014;9;1;39,5438461538462;49,8073076923077;;3,35730769230769;0;-0,7893;113,9213
Indonésia:Urbana;2014;10;1;39,4754545454546;50,3886363636364;;3,39863636363636;0;-0,7893;113,9213
Indonésia:Urbana;2014;11;1;39,4176923076923;50,8723076923077;;3,46538461538462;0;-0,7893;113,9213
Indonésia:Urbana;2014;12;1;39,4580769230769;51,4680769230769;;3,52346153846154;0;-0,7893;113,9213
Indonésia:Urbana;2015;1;1;44,3096;51,9972;;3,5596;0;-0,7893;113,9213
Indonésia:Urbana;2015;2;1;44,4272222222222;52,495;;3,61944444444445;0;-0,7893;113,9213
Indonésia:Urbana;2015;3;1;44,2639130434783;53,0313043478261;;3,62434782608696;0;-0,7893;113,9213
Indonésia:Urbana;2015;4;1;44,1666666666667;53,59;;3,73666666666667;0;-0,7893;113,9213
Indonésia:Urbana;2015;5;1;44,24;54,1466666666667;;3,7875;0;-0,7893;113,9213
Indonésia:Urbana;2015;6;1;44,3425;54,6515;;3,826;0;-0,7893;113,9213
Indonésia:Urbana;2015;7;1;44,277;55,2225;;3,8535;0;-0,7893;113,9213
Indonésia:Urbana;2015;8;1;44,2;55,7322727272727;;3,95409090909091;0;-0,7893;113,9213
Indonésia:Urbana;2015;9;1;44,1752631578947;56,2773684210526;;3,97368421052632;0;-0,7893;113,9213
Indonésia:Urbana;2015;10;1;44,2484;56,8564;;4,0352;0;-0,7893;113,9213
Indonésia:Urbana;2015;11;1;44,2828571428572;57,337619047619;;4,10809523809524;0;-0,7893;113,9213
Indonésia:Urbana;2015;12;1;44,18;57,9733333333333;;4,15142857142857;0;-0,7893;113,9213
Indonésia:Urbana;2016;1;1;51,957619047619;58,5052380952381;;4,21952380952381;0;-0,7893;113,9213
Indonésia:Urbana;2016;2;1;52,0642857142857;59,017619047619;;4,27714285714286;0;-0,7893;113,9213
Indonésia:Urbana;2016;3;1;52,175;59,5488888888889;;4,30222222222222;0;-0,7893;113,9213
Indonésia:Urbana;2016;4;1;51,9625;60,102;;4,3725;0;-0,7893;113,9213
Indonésia:Urbana;2016;5;1;52,0521428571429;60,655;;4,445;0;-0,7893;113,9213
Indonésia:Urbana;2016;6;1;51,8728571428571;61,2090476190476;;4,46095238095238;0;-0,7893;113,9213
Indonésia:Urbana;2016;7;1;51,8452941176471;61,7376470588235;;4,55176470588235;0;-0,7893;113,9213
Indonésia:Urbana;2016;8;1;51,9979166666667;62,2891666666667;;4,60541666666667;0;-0,7893;113,9213
Indonésia:Urbana;2016;9;1;51,9288888888889;62,8438888888889;;4,65333333333333;0;-0,7893;113,9213
Indonésia:Urbana;2016;10;1;52,0639130434783;63,3852173913043;;4,70695652173913;0;-0,7893;113,9213
Indonésia:Urbana;2016;11;1;52,0526086956522;63,9091304347826;;4,75217391304348;0;-0,7893;113,9213
Indonésia:Urbana;2016;12;1;51,8945;64,4645;;4,82;0;-0,7893;113,9213
Indonésia:Urbana;2017;1;1;59,6409090909091;64,9890909090909;;4,86545454545455;0;-0,7893;113,9213
Indonésia:Urbana;2017;2;1;59,53;65,515;;4,894;0;-0,7893;113,9213
Indonésia:Urbana;2017;3;1;59,6129411764706;66,0023529411765;;4,97529411764706;0;-0,7893;113,9213
Indonésia:Urbana;2017;4;1;59,5795238095238;66,6095238095238;;5,00666666666667;0;-0,7893;113,9213
Indonésia:Urbana;2017;5;1;59,775;67,1755;;5,1005;0;-0,7893;113,9213
Indonésia:Urbana;2017;6;1;59,715;67,685625;;5,145;0;-0,7893;113,9213
Indonésia:Urbana;2017;7;1;59,6415;68,2635;;5,1885;0;-0,7893;113,9213
Indonésia:Urbana;2017;8;1;59,8676923076923;68,7238461538462;;5,20846153846154;0;-0,7893;113,9213
Indonésia:Urbana;2017;9;1;59,5691666666667;69,2858333333333;;5,29708333333333;0;-0,7893;113,9213
Indonésia:Urbana;2017;10;1;59,543;69,8455;;5,369;0;-0,7893;113,9213
Indonésia:Urbana;2017;11;1;59,621;70,408;;5,4345;0;-0,7893;113,9213
Indonésia:Urbana;2017;12;1;59,7465;70,9325;;5,4555;0;-0,7893;113,9213
Indonésia:Urbana;2018;1;1;67,1354545454546;71,5281818181818;;5,52045454545455;0;-0,7893;113,9213
Indonésia:Urbana;2018;2;1;67,0495;72,0005;;5,5565;0;-0,7893;113,9213
Indonésia:Urbana;2018;3;1;67,0731818181818;72,5322727272727;;5,60136363636364;0;-0,7893;113,9213
Indonésia:Urbana;2018;4;1;67,2947058823529;73,0870588235294;;5,67117647058824;0;-0,7893;113,9213
Indonésia:Urbana;2018;5;1;67,0479166666667;73,6145833333333;;5,72583333333333;0;-0,7893;113,9213
Indonésia:Urbana;2018;6;1;67,1775;74,202;;5,8025;0;-0,7893;113,9213
Indonésia:Urbana;2018;7;1;66,9752380952381;74,7280952380952;;5,82666666666667;0;-0,7893;113,9213
Indonésia:Urbana;2018;8;1;66,8803846153846;75,2630769230769;;5,87846153846154;0;-0,7893;113,9213
Indonésia:Urbana;2018;9;1;67,0204545454545;75,8127272727273;;5,95636363636364;0;-0,7893;113,9213
Indonésia:Urbana;2018;10;1;67,17;76,3670588235294;;5,99294117647059;0;-0,7893;113,9213
Indonésia:Urbana;2018;11;1;67,1959090909091;76,8968181818182;;6,07090909090909;0;-0,7893;113,9213
Indonésia:Urbana;2018;12;1;67,2095238095238;77,4161904761905;;6,11761904761905;0;-0,7893;113,9213
Indonésia:Urbana;2019;1;1;74,041;77,9735;;6,164;0;-0,7893;113,9213
Indonésia:Urbana;2019;2;1;74,013;78,526;;6,2125;0;-0,7893;113,9213
Indonésia:Urbana;2019;3;1;73,9192;79,0544;;6,286;0;-0,7893;113,9213
Indonésia:Urbana;2019;4;1;73,8785;79,596;;6,314;0;-0,7893;113,9213
Indonésia:Urbana;2019;5;1;73,8614285714286;80,1433333333333;;6,36285714285714;0;-0,7893;113,9213
Indonésia:Urbana;2019;6;1;74,0775;80,649;;6,4015;0;-0,7893;113,9213
Indonésia:Urbana;2019;7;1;73,7225;81,21125;;6,48541666666667;0;-0,7893;113,9213
Indonésia:Urbana;2019;8;1;73,9320833333333;81,7370833333333;;6,54;0;-0,7893;113,9213
Indonésia:Urbana;2019;9;1;73,9488888888889;82,3627777777778;;6,57722222222222;0;-0,7893;113,9213
Indonésia:Urbana;2019;10;1;74,1214285714286;82,8166666666667;;6,65142857142857;0;-0,7893;113,9213
Indonésia:Urbana;2019;11;1;73,8905263157895;83,4352631578947;;6,71263157894737;0;-0,7893;113,9213
Indonésia:Urbana;2019;12;1;73,8728571428571;83,9357142857143;;6,76571428571429;0;-0,7893;113,9213
Indonésia:Urbana;2020;1;1;91,973;84,51;;6,789;0;-0,7893;113,9213
Indonésia:Urbana;2020;2;1;91,9946666666667;85,0386666666667;;6,87533333333333;0;-0,7893;113,9213
Indonésia:Urbana;2020;3;1;91,8521739130435;85,5160869565217;;6,90434782608696;0;-0,7893;113,9213
Indonésia:Urbana;2020;4;1;91,7063636363636;86,1209090909091;;6,98272727272727;0;-0,7893;113,9213
Indonésia:Urbana;2020;5;1;91,8335;86,6385;;7,025;0;-0,7893;113,9213
Indonésia:Urbana;2020;6;1;91,7804347826087;87,1665217391304;;7,08913043478261;0;-0,7893;113,9213
Indonésia:Urbana;2020;7;1;91,5895238095238;87,7190476190476;;7,16238095238095;0;-0,7893;113,9213
Indonésia:Urbana;2020;8;1;91,9054166666667;88,2458333333333;;7,17916666666667;0;-0,7893;113,9213
Indonésia:Urbana;2020;9;1;91,6905;88,835;;7,245;0;-0,7893;113,9213
Indonésia:Urbana;2020;10;1;91,8760869565218;89,3778260869565;;7,30521739130435;0;-0,7893;113,9213
Indonésia:Urbana;2020;11;1;91,7045454545455;89,9140909090909;;7,35045454545455;0;-0,7893;113,9213
Indonésia:Urbana;2020;12;1;91,8269565217391;90,4278260869565;;7,42521739130435;0;-0,7893;113,9213
Indonésia:Urbana;2021;1;1;84,9804545454546;91,0381818181818;;7,43772727272727;0;-0,7893;113,9213
Indonésia:Urbana;2021;2;1;85,1536842105263;91,4994736842105;;7,51263157894737;0;-0,7893;113,9213
Indonésia:Urbana;2021;3;1;85,1276190476191;92,0585714285714;;7,6052380952381;0;-0,7893;113,9213
Indonésia:Urbana;2021;4;1;84,9747619047619;92,6066666666667;;7,62714285714286;0;-0,7893;113,9213
Indonésia:Urbana;2021;5;1;84,9512;93,1392;;7,6612;0;-0,7893;113,9213
Indonésia:Urbana;2021;6;1;84,9831818181818;93,6845454545455;;7,73090909090909;0;-0,7893;113,9213
Indonésia:Urbana;2021;7;1;85,0316666666667;94,2383333333333;;7,78083333333333;0;-0,7893;113,9213
Indonésia:Urbana;2021;8;1;84,8733333333333;94,8042857142857;;7,83904761904762;0;-0,7893;113,9213
Indonésia:Urbana;2021;9;1;85,0395652173913;95,3095652173913;;7,91565217391304;0;-0,7893;113,9213
Indonésia:Urbana;2021;10;1;84,9638461538462;95,8592307692308;;7,95961538461538;0;-0,7893;113,9213
Indonésia:Urbana;2021;11;1;85,2526086956522;96,3578260869565;;7,98608695652174;0;-0,7893;113,9213
Indonésia:Urbana;2021;12;1;84,9554166666667;96,9083333333334;;8,05041666666667;0;-0,7893;113,9213
